name,tfName,up5kbNum,down1kbNum,tssPos,geneSymbol
NM_001985,AP-2alpha,1,0,51869672,ETFB
NM_002085,AP-2alpha,0,1,1103935,GPX4
NM_001099952,AP-2alpha,1,1,4535031,ITPR1
NM_001076677,AP-2alpha,1,1,36190852,CLTA
NM_004346,AP-2alpha,1,1,185570629,CASP3
NM_004345,AP-2alpha,1,1,48264861,CAMP
NM_025134,AP-2alpha,1,1,53088944,CHD9
NM_001173525,AP-2alpha,1,1,193029003,TROVE2
NM_001173523,AP-2alpha,2,1,30722036,PCDH7
NM_173156,AP-2alpha,1,0,183441505,SMG7
NM_001135820,AP-2alpha,1,1,74383800,TMEM2
NM_007286,AP-2alpha,2,1,150020206,SYNPO
NM_030934,AP-2alpha,1,1,185126116,TRMT1L
NM_001202423,AP-2alpha,1,1,185126230,TRMT1L
NM_001105518,AP-2alpha,1,1,185126191,SWT1
NM_017673,AP-2alpha,1,1,185126290,SWT1
NM_012287,AP-2alpha,1,1,195163817,ACAP2
NM_012280,AP-2alpha,1,1,48334548,FTSJ1
NM_001199817,AP-2alpha,1,1,30544457,GGCT
NM_001199816,AP-2alpha,1,1,30544457,GGCT
NM_001199815,AP-2alpha,1,1,30544457,GGCT
NM_001164623,AP-2alpha,0,1,141645646,EIF2C2
NM_001134364,AP-2alpha,1,1,48130769,MAP4
NM_001146071,AP-2alpha,1,1,60970590,TDRD3
NM_016263,AP-2alpha,1,1,3506294,FZR1
NM_018979,AP-2alpha,0,1,862088,WNK1
NM_153618,AP-2alpha,1,0,48010685,SEMA6D
NM_145753,AP-2alpha,1,1,111578026,PHLDB2
NM_001024594,AP-2alpha,1,1,197871681,C1orf53
NM_080870,AP-2alpha,1,0,30908776,DPCR1
NM_003981,AP-2alpha,1,1,91537804,PRC1
NM_001135675,AP-2alpha,1,1,42396938,C8orf40
NM_001135674,AP-2alpha,1,1,42396764,C8orf40
NM_001135670,AP-2alpha,0,1,9911829,MSRA
NM_001199302,AP-2alpha,1,1,70636809,CNOT2
NM_001822,AP-2alpha,1,1,175869981,CHN1
NM_001190,AP-2alpha,1,1,49314320,BCAT2
NM_018339,AP-2alpha,1,1,79009444,RFK
NM_020216,AP-2alpha,0,1,201951765,RNPEP
NM_015700,AP-2alpha,1,1,69664753,NFU1
NM_021636,AP-2alpha,1,0,202172904,LGR6
NM_001168272,AP-2alpha,1,1,4535031,ITPR1
NM_012328,AP-2alpha,1,1,108210188,DNAJB9
NM_012331,AP-2alpha,0,1,9911829,MSRA
NM_012330,AP-2alpha,1,1,76586378,MYST4
NM_033502,AP-2alpha,1,0,42419783,TRERF1
NM_021633,AP-2alpha,1,1,202896371,KLHL12
NM_003026,AP-2alpha,1,1,17578952,SH3GL2
NM_002197,AP-2alpha,1,1,32384600,ACO1
NM_147129,AP-2alpha,0,1,46735194,ALS2CL
NM_003714,AP-2alpha,1,1,172756506,STC2
NM_181847,AP-2alpha,2,1,47473734,AMIGO2
NM_014656,AP-2alpha,1,0,175161949,KIAA0040
NM_206967,AP-2alpha,1,1,85784689,C16orf74
NM_206963,AP-2alpha,1,1,158450275,RARRES1
NM_212502,AP-2alpha,1,1,205473683,CDK18
NM_212503,AP-2alpha,1,1,205473683,CDK18
NM_014813,AP-2alpha,1,1,113615830,LRIG2
NM_032783,AP-2alpha,0,1,169931468,CBR4
NM_032777,AP-2alpha,1,1,37654400,GPR124
NM_032776,AP-2alpha,1,1,65225722,JMJD1C
NM_032765,AP-2alpha,1,1,180688119,TRIM52
NM_032756,AP-2alpha,0,1,45792544,HPDL
NM_139160,AP-2alpha,1,1,33037727,DEPDC7
NM_024861,AP-2alpha,1,0,241831452,C2orf54
NM_000551,AP-2alpha,1,1,10183318,VHL
NM_018566,AP-2alpha,1,1,207224422,YOD1
NM_000183,AP-2alpha,1,1,26467615,HADHB
NM_000182,AP-2alpha,1,1,26467594,HADHA
NM_000181,AP-2alpha,1,1,65447301,GUSB
NM_000179,AP-2alpha,1,1,48010220,MSH6
NM_000178,AP-2alpha,1,1,33543601,GSS
NM_000176,AP-2alpha,1,1,142783254,NR3C1
NM_000175,AP-2alpha,1,0,34856031,GPI
NM_000171,AP-2alpha,1,1,151304397,GLRA1
NM_000169,AP-2alpha,1,1,100663001,GLA
NM_023073,AP-2alpha,1,1,37249530,C5orf42
NM_003979,AP-2alpha,1,1,13043955,GPRC5A
NM_004078,AP-2alpha,1,1,201476387,CSRP1
NM_144963,AP-2alpha,0,1,124780881,FAM91A1
NM_145063,AP-2alpha,1,0,41040188,C6orf130
NM_145055,AP-2alpha,1,0,43753987,C18orf25
NM_145054,AP-2alpha,0,1,9479943,WDR16
NM_145052,AP-2alpha,1,1,74493893,UPRT
NM_000194,AP-2alpha,1,1,133594174,HPRT1
NM_013349,AP-2alpha,1,1,212606228,NENF
NM_015471,AP-2alpha,1,1,212965139,NSL1
NM_001159491,AP-2alpha,0,1,97910978,BRI3
NM_018509,AP-2alpha,1,1,48474914,LRRC59
NM_018492,AP-2alpha,1,1,27695349,PBK
NM_001159675,AP-2alpha,1,1,86353043,SYNCRIP
NM_004544,AP-2alpha,1,1,240964819,NDUFA10
NM_016121,AP-2alpha,1,1,215740734,KCTD3
NM_172361,AP-2alpha,1,1,207925382,CD46
NM_172359,AP-2alpha,1,1,207925382,CD46
NM_172353,AP-2alpha,1,1,207925382,CD46
NM_172352,AP-2alpha,1,1,207925382,CD46
NM_172351,AP-2alpha,1,1,207925382,CD46
NM_003850,AP-2alpha,1,1,48575462,SUCLA2
NM_017978,AP-2alpha,1,0,139781398,ANKHD1
NM_018077,AP-2alpha,1,1,127983962,RBM28
NM_017974,AP-2alpha,2,1,234160216,ATG16L1
NM_005985,AP-2alpha,1,0,48599512,SNAI1
NM_024746,AP-2alpha,0,1,222721444,HHIPL2
NM_182755,AP-2alpha,1,1,31320866,ZNF438
NM_182744,AP-2alpha,1,1,19969722,NBL1
NM_032890,AP-2alpha,1,1,222988430,DISP1
NM_001143962,AP-2alpha,1,1,223853436,CAPN8
NM_001159291,AP-2alpha,1,1,109777190,MICAL1
NM_001145349,AP-2alpha,1,1,46216485,IPP
NM_001040708,AP-2alpha,1,1,80680098,HEY1
NM_001039708,AP-2alpha,1,1,139305054,SDCCAG3
NM_003955,AP-2alpha,1,1,76356158,SOCS3
NM_004055,AP-2alpha,1,1,76777991,CAPN5
NM_003954,AP-2alpha,2,1,43394414,MAP3K14
NM_001166461,AP-2alpha,0,1,154033802,MPP1
NM_173083,AP-2alpha,1,1,226497198,LIN9
NM_001136004,AP-2alpha,1,1,18507325,MICAL3
NM_001161465,AP-2alpha,1,1,227923112,JMJD4
NM_023007,AP-2alpha,1,1,227923112,JMJD4
NM_014864,AP-2alpha,1,1,178995073,FAM20B
NM_014863,AP-2alpha,1,0,125851930,CHST15
NM_001085377,AP-2alpha,1,0,112824527,MCC
NM_001085354,AP-2alpha,0,1,106243474,MORC4
NM_001085049,AP-2alpha,1,1,138067507,MRAS
NM_020247,AP-2alpha,1,0,227127937,ADCK3
NM_001099409,AP-2alpha,1,1,65343508,EHBP1L1
NM_152379,AP-2alpha,1,1,231376924,C1orf131
NM_001127482,AP-2alpha,1,1,50510625,C13orf1
NM_001127641,AP-2alpha,1,1,209825674,LAMB3
NM_001165418,AP-2alpha,1,0,4843462,SLC25A11
NM_001165414,AP-2alpha,1,1,18417812,LDHA
NM_001042472,AP-2alpha,0,1,25371618,ABHD12
NM_001127454,AP-2alpha,1,1,24797639,DFNA5
NM_004285,AP-2alpha,1,1,9294862,H6PD
NM_005011,AP-2alpha,1,1,129251554,NRF1
NM_014801,AP-2alpha,1,1,233431459,PCNXL2
NM_005646,AP-2alpha,1,1,234614849,TARBP1
NM_001077397,AP-2alpha,1,1,234745271,IRF2BP2
NM_182972,AP-2alpha,1,1,234745271,IRF2BP2
NM_001161533,AP-2alpha,1,1,235324571,RBM34
NM_004973,AP-2alpha,1,0,15246526,JARID2
NM_152341,AP-2alpha,1,1,3019341,PAQR4
NM_152298,AP-2alpha,0,1,46049659,NASP
NM_152330,AP-2alpha,1,1,52118575,FRMD6
NM_152316,AP-2alpha,1,1,30344648,C11orf46
NM_152313,AP-2alpha,1,1,92931095,SLC36A4
NM_152299,AP-2alpha,1,0,50946644,NCAPH2
NM_001174070,AP-2alpha,0,1,1685988,FAM53A
NM_001174068,AP-2alpha,1,1,99986522,SYTL4
NM_018725,AP-2alpha,1,1,53880576,IL17RB
NM_018724,AP-2alpha,1,0,207039153,IL20
NM_018719,AP-2alpha,1,1,21985542,CDCA7L
NM_018715,AP-2alpha,0,1,17766220,RCC2
NM_006981,AP-2alpha,1,1,102584136,NR4A3
NM_016076,AP-2alpha,1,1,244816351,PPPDE1
NM_006025,AP-2alpha,1,0,48119355,ENDOU
NM_015048,AP-2alpha,1,0,122242637,SETD1B
NM_015014,AP-2alpha,1,1,235324571,RBM34
NM_014897,AP-2alpha,0,1,47439835,ZNF652
NM_006729,AP-2alpha,1,1,95939661,DIAPH2
NM_001102420,AP-2alpha,1,1,74980163,ZFAND5
NM_007187,AP-2alpha,2,1,41635696,WBP4
NM_001190979,AP-2alpha,1,1,42632151,YAF2
NM_001190977,AP-2alpha,1,1,42632089,YAF2
NM_001130101,AP-2alpha,1,1,47279496,NR1H3
NM_001130091,AP-2alpha,1,0,17876126,LRRC48
NM_001130092,AP-2alpha,1,0,17876126,LRRC48
NM_001174129,AP-2alpha,1,1,51420199,SLC11A2
NM_024701,AP-2alpha,1,1,5708558,ASB13
NM_003724,AP-2alpha,1,1,143751401,JRK
NM_004373,AP-2alpha,1,1,120875903,COX6A1
NM_178150,AP-2alpha,0,1,5932213,FBXO18
NM_001145443,AP-2alpha,1,1,6186842,PFKFB3
NM_000214,AP-2alpha,1,1,10654694,JAG1
NM_000380,AP-2alpha,1,1,100459691,XPA
NM_024308,AP-2alpha,1,1,34948225,DHRS11
NM_024298,AP-2alpha,1,0,54693733,MBOAT7
NM_024307,AP-2alpha,1,1,30124878,GDPD3
NM_001142628,AP-2alpha,1,1,12171639,SEC61A2
NM_018144,AP-2alpha,1,1,12171639,SEC61A2
NM_001142627,AP-2alpha,1,1,12171639,SEC61A2
NM_001481,AP-2alpha,2,1,90089007,GAS8
NM_001478,AP-2alpha,1,1,58026985,B4GALNT1
NM_004636,AP-2alpha,2,1,50305039,SEMA3B
NM_001039675,AP-2alpha,1,1,91473409,UNC45A
NM_005720,AP-2alpha,0,1,98972297,ARPC1B
NM_001077395,AP-2alpha,1,1,101491362,DPH5
NM_022550,AP-2alpha,1,1,82373316,XRCC4
NM_006668,AP-2alpha,1,0,100150754,CYP46A1
NM_006666,AP-2alpha,2,0,49497155,RUVBL2
NM_006665,AP-2alpha,1,1,84256306,HPSE
NM_006663,AP-2alpha,1,2,45908312,PPP1R13L
NM_024087,AP-2alpha,1,1,15288293,ASB9
NM_022406,AP-2alpha,1,1,82373316,XRCC4
NM_022371,AP-2alpha,1,1,179051111,TOR3A
NM_014241,AP-2alpha,1,1,17659373,PTPLA
NM_001038603,AP-2alpha,1,1,68710938,MARVELD2
NM_001037984,AP-2alpha,1,1,79269096,SLC38A10
NM_001114753,AP-2alpha,1,1,130617047,ENG
NM_152515,AP-2alpha,1,1,113522254,CKAP2L
NM_001177304,AP-2alpha,1,1,145968966,PLSCR4
NM_173844,AP-2alpha,1,1,56338617,MALT1
NM_173834,AP-2alpha,1,1,67718623,YIPF6
NM_012071,AP-2alpha,1,0,22605311,COMMD3
NM_001204062,AP-2alpha,1,0,22605311,COMMD3-BMI1
NM_012443,AP-2alpha,1,0,22634398,SPAG6
NM_172242,AP-2alpha,1,0,22634398,SPAG6
NM_001145373,AP-2alpha,1,1,23728197,OTUD1
NM_005032,AP-2alpha,1,1,114795176,PLS3
NM_020200,AP-2alpha,1,0,25241533,PRTFDC1
NM_019091,AP-2alpha,2,1,179345198,PLEKHA3
NM_004834,AP-2alpha,1,1,102314487,MAP4K4
NM_001178117,AP-2alpha,0,1,89264222,MINPP1
NM_001178118,AP-2alpha,1,0,89267589,MINPP1
NM_002138,AP-2alpha,1,0,83295149,HNRNPD
NM_002137,AP-2alpha,1,1,26240413,HNRNPA2B1
NM_018407,AP-2alpha,0,1,98787808,LAPTM4B
NM_018393,AP-2alpha,1,1,33060962,TCP11L1
NM_016628,AP-2alpha,1,0,28822423,WAC
NM_100486,AP-2alpha,1,0,28822423,WAC
NM_005506,AP-2alpha,1,1,77135052,SCARB2
NM_005505,AP-2alpha,1,1,125348519,SCARB1
NM_139276,AP-2alpha,0,1,40540513,STAT3
NM_001128128,AP-2alpha,1,0,31610063,ZEB1
NM_001174094,AP-2alpha,1,0,31610063,ZEB1
NM_007045,AP-2alpha,1,1,167412815,FGFR1OP
NM_016558,AP-2alpha,0,1,34543281,SCAND1
NM_016553,AP-2alpha,1,1,50432988,NUP62
NM_016548,AP-2alpha,1,1,88714510,GOLM1
NM_001204401,AP-2alpha,0,1,122993661,XIAP
NM_001184783,AP-2alpha,1,1,76970299,VDAC2
NM_001128854,AP-2alpha,1,1,100472700,SRRT
NM_001184785,AP-2alpha,1,2,35104253,PARD3
NM_001184786,AP-2alpha,1,2,35104253,PARD3
NM_001184787,AP-2alpha,1,2,35104253,PARD3
NM_001184788,AP-2alpha,1,2,35104253,PARD3
NM_001131016,AP-2alpha,1,1,130953868,CIZ1
NM_001172668,AP-2alpha,0,1,31085641,ZNF668
NM_001172667,AP-2alpha,1,0,97560899,FAM178B
NM_181700,AP-2alpha,1,0,111637169,PPP2R1B
NM_144968,AP-2alpha,1,1,53449838,RIBC1
NM_134424,AP-2alpha,1,1,1058863,RAD52
NM_134421,AP-2alpha,1,1,10443825,HPCAL1
NM_134325,AP-2alpha,1,0,205912588,SLC26A9
NM_134324,AP-2alpha,1,1,53895376,TARBP2
NM_134323,AP-2alpha,1,1,53894704,TARBP2
NM_018392,AP-2alpha,1,1,113558151,C4orf21
NM_020444,AP-2alpha,1,1,175788809,KIAA1191
NM_001128324,AP-2alpha,1,1,46168251,ANUBL1
NM_001170536,AP-2alpha,1,0,1447909,ATAD3A
NM_001170535,AP-2alpha,1,1,1447522,ATAD3A
NM_001170538,AP-2alpha,1,1,137834451,DZIP1L
NM_016603,AP-2alpha,0,1,137368802,FAM13B
NM_001130028,AP-2alpha,1,1,74907334,CLK3
NM_002956,AP-2alpha,1,1,122907116,CLIP1
NM_001142470,AP-2alpha,1,1,107349406,C6orf203
NM_001142625,AP-2alpha,0,1,27045286,RAB34
NM_018177,AP-2alpha,1,1,40058523,N4BP2
NM_018174,AP-2alpha,0,1,17830302,MAP1S
NM_001165136,AP-2alpha,1,1,89299890,HERC6
NM_005194,AP-2alpha,1,0,48807375,CEBPB
NM_005189,AP-2alpha,1,1,77751976,CBX2
NM_003971,AP-2alpha,1,0,49198226,SPAG9
NM_001115016,AP-2alpha,1,1,97304115,KIAA1310
NM_001005751,AP-2alpha,1,1,51827683,FAM21A
NM_001127,AP-2alpha,1,1,29784572,AP1B1
NM_001124,AP-2alpha,1,1,10326641,ADM
NM_001123,AP-2alpha,1,1,75936246,ADK
NM_001122,AP-2alpha,1,1,19127604,PLIN2
NM_001121,AP-2alpha,0,1,111767710,ADD3
NM_001119,AP-2alpha,1,1,2845583,ADD1
NM_001120,AP-2alpha,1,0,2935964,MFSD10
NM_001116,AP-2alpha,1,0,4166186,ADCY9
NM_001111,AP-2alpha,1,1,154580724,ADAR
NM_001110,AP-2alpha,1,1,59042177,ADAM10
NM_001096,AP-2alpha,1,1,40075272,ACLY
NM_001106,AP-2alpha,1,1,38495789,ACVR2B
NM_000688,AP-2alpha,1,1,52232143,ALAS1
NM_014840,AP-2alpha,1,1,106533811,NUAK1
NM_005436,AP-2alpha,0,1,61666414,CCDC6
NM_005211,AP-2alpha,1,1,149492935,CSF1R
NM_005195,AP-2alpha,1,2,48650726,CEBPD
NM_005204,AP-2alpha,1,1,30722865,MAP3K8
NM_007229,AP-2alpha,1,0,43343047,PACSIN2
NM_007222,AP-2alpha,2,0,124286727,ZHX1
NM_145799,AP-2alpha,0,1,118827333,SEPT6
NM_145802,AP-2alpha,0,1,118827333,SEPT6
NM_145800,AP-2alpha,0,1,118827333,SEPT6
NM_001042417,AP-2alpha,1,1,70167051,RUFY2
NM_007171,AP-2alpha,1,0,134378288,POMT1
NM_022361,AP-2alpha,1,1,105627858,POPDC3
NM_015634,AP-2alpha,0,1,70748476,KIAA1279
NM_001195396,AP-2alpha,1,1,12726910,ARL4A
NM_015149,AP-2alpha,1,0,183605207,RGL1
NM_015148,AP-2alpha,1,1,242088878,PASK
NM_015147,AP-2alpha,1,1,65283494,CEP68
NM_015143,AP-2alpha,1,1,99916787,METAP1
NM_015139,AP-2alpha,0,1,67520080,SLC35D1
NM_004282,AP-2alpha,1,1,57037103,BAG2
NM_004281,AP-2alpha,1,1,121410881,BAG3
NM_173454,AP-2alpha,1,1,85525204,PDE8A
NM_022346,AP-2alpha,1,1,17812524,NCAPG
NM_025190,AP-2alpha,1,1,98206428,ANKRD36B
NM_015239,AP-2alpha,1,1,88356944,AGTPBP1
NM_015238,AP-2alpha,1,0,167719064,WWC1
NM_015233,AP-2alpha,1,0,30002776,MTUS2
NM_015231,AP-2alpha,1,1,47870057,NUP160
NM_022153,AP-2alpha,1,1,73533337,C10orf54
NM_001128208,AP-2alpha,1,1,29952921,LEPROTL1
NM_001128210,AP-2alpha,1,0,65593931,SPRED2
NM_001128213,AP-2alpha,1,1,160143103,WDSUB1
NM_002069,AP-2alpha,1,1,79764139,GNAI1
NM_002070,AP-2alpha,1,1,50273646,GNAI2
NM_002901,AP-2alpha,1,1,32112476,RCN1
NM_032151,AP-2alpha,1,1,134240809,PCBD2
NM_022105,AP-2alpha,1,1,61569304,DIDO1
NM_001142296,AP-2alpha,1,1,36920646,SPG20
NM_001142295,AP-2alpha,1,1,36920934,SPG20
NM_001142571,AP-2alpha,1,1,33446888,RAD51L3
NM_173540,AP-2alpha,0,1,75532048,FUT11
NM_015037,AP-2alpha,1,1,75545604,KIAA0913
NM_001173128,AP-2alpha,1,1,29063132,YTHDF2
NM_001172897,AP-2alpha,1,1,116166411,CAV1
NM_030936,AP-2alpha,1,1,156433352,RNF32
NM_030940,AP-2alpha,1,1,88897490,ISCA1
NM_030939,AP-2alpha,1,0,24719403,C6orf62
NM_030941,AP-2alpha,1,1,20817766,LOC81691
NM_001168375,AP-2alpha,1,1,24646249,KIAA0319
NM_172216,AP-2alpha,0,1,121736111,CAMKK2
NM_001003892,AP-2alpha,1,0,76818272,DUPD1
NM_001007272,AP-2alpha,1,0,76868970,DUSP13
NM_016364,AP-2alpha,1,0,76868970,DUSP13
NM_144660,AP-2alpha,1,1,76871392,SAMD8
NM_003060,AP-2alpha,1,1,131705400,SLC22A5
NM_021029,AP-2alpha,1,1,100645877,RPL36A
NM_014952,AP-2alpha,3,1,40733410,BAHD1
NM_001127500,AP-2alpha,1,1,116312458,MET
NM_001127491,AP-2alpha,0,1,46348753,ITGB2
NM_020695,AP-2alpha,2,1,1848452,REXO1
NM_020704,AP-2alpha,1,1,129074273,FAM40B
NM_014809,AP-2alpha,1,1,24646383,KIAA0319
NM_004462,AP-2alpha,1,1,11660189,FDFT1
NM_002203,AP-2alpha,1,1,52285155,ITGA2
NM_001171626,AP-2alpha,1,1,43737945,VEGFA
NM_001171627,AP-2alpha,1,1,43737945,VEGFA
NM_001079522,AP-2alpha,1,1,56046924,KTN1
NM_016612,AP-2alpha,0,1,23386362,SLC25A37
NM_016607,AP-2alpha,1,1,100878119,ARMCX3
NM_004136,AP-2alpha,1,1,78730517,IREB2
NM_001131018,AP-2alpha,1,1,130953868,CIZ1
NM_018590,AP-2alpha,1,1,43633933,CSGALNACT2
NM_018571,AP-2alpha,1,1,202316391,STRADB
NM_001216,AP-2alpha,1,1,35673914,CA9
NM_001690,AP-2alpha,0,1,113465865,ATP6V1A
NM_173497,AP-2alpha,1,1,93170095,HECTD2
NM_182765,AP-2alpha,1,1,93170095,HECTD2
NM_001197302,AP-2alpha,1,0,49866986,DKKL1
NM_001197301,AP-2alpha,1,0,49867041,DKKL1
NM_001197260,AP-2alpha,1,1,74776146,DOK1
NM_015474,AP-2alpha,1,1,35580246,SAMHD1
NM_016505,AP-2alpha,0,1,31769841,ZCCHC17
NM_015188,AP-2alpha,1,1,96162185,TBC1D12
NM_003887,AP-2alpha,2,1,9346893,ASAP2
NM_003884,AP-2alpha,1,2,20081523,KAT2B
NM_003881,AP-2alpha,1,0,43343884,WISP2
NM_173587,AP-2alpha,1,0,63684316,RCOR2
NM_173584,AP-2alpha,1,1,827584,EFCAB4A
NM_001127370,AP-2alpha,1,1,21985542,CDCA7L
NM_001144759,AP-2alpha,0,1,118478305,PHLDB1
NM_002081,AP-2alpha,1,1,241375114,GPC1
NM_002080,AP-2alpha,1,1,58768246,GOT2
NM_002078,AP-2alpha,1,1,37284681,GOLGA4
NM_001164603,AP-2alpha,2,1,30946146,ASXL1
NM_001204300,AP-2alpha,1,1,99052430,ARHGAP19
NM_032900,AP-2alpha,1,1,99052430,ARHGAP19
NM_012083,AP-2alpha,1,1,99094458,FRAT2
NM_001114394,AP-2alpha,1,0,78908242,PAPD4
NM_013335,AP-2alpha,1,0,220363586,GMPPA
NM_175887,AP-2alpha,1,1,29603426,PRR15
NM_175913,AP-2alpha,1,1,42816218,JPH2
NM_080797,AP-2alpha,1,1,61569304,DIDO1
NM_080796,AP-2alpha,1,1,61569304,DIDO1
NM_001173989,AP-2alpha,0,1,139702373,C9orf86
NM_032709,AP-2alpha,1,1,100174978,PYROXD2
NM_004600,AP-2alpha,1,1,193029003,TROVE2
NM_020424,AP-2alpha,0,1,20911556,LYRM1
NM_020421,AP-2alpha,1,1,78266425,ADCK1
NM_020408,AP-2alpha,1,1,5261172,LYRM4
NM_020394,AP-2alpha,1,1,247171395,ZNF695
NM_001040105,AP-2alpha,1,0,100663363,MUC17
NM_002642,AP-2alpha,1,0,172413230,PIGC
NM_001202449,AP-2alpha,1,1,75936246,ADK
NM_001127360,AP-2alpha,1,1,77428108,PHTF2
NM_006788,AP-2alpha,1,1,9475529,RALBP1
NM_014900,AP-2alpha,1,1,165697928,COBLL1
NM_014888,AP-2alpha,1,1,121036422,FAM3C
NM_031940,AP-2alpha,1,0,38854041,TM2D2
NM_024747,AP-2alpha,1,1,103825123,HPS6
NM_002218,AP-2alpha,1,0,52864717,ITIH4
NM_021083,AP-2alpha,1,1,37545132,XK
NM_020982,AP-2alpha,0,1,3062456,CLDN9
NM_020979,AP-2alpha,0,1,101928404,SH2B2
NM_030912,AP-2alpha,1,1,104404251,TRIM8
NM_001011663,AP-2alpha,1,1,105110891,PCGF6
NM_032154,AP-2alpha,1,1,105110891,PCGF6
NM_001853,AP-2alpha,2,0,61448413,COL9A3
NM_006838,AP-2alpha,1,1,95867821,METAP2
NM_006837,AP-2alpha,1,0,67974562,COPS5
NM_006834,AP-2alpha,1,1,146864827,RAB32
NM_006832,AP-2alpha,1,0,53417815,FERMT2
NM_006830,AP-2alpha,1,0,1605483,UQCR11
NM_006828,AP-2alpha,1,1,101329224,ASCC3
NM_025145,AP-2alpha,1,1,105992120,WDR96
NM_001190822,AP-2alpha,1,1,46475703,SMAD7
NM_198336,AP-2alpha,1,1,155089485,INSIG1
NM_017491,AP-2alpha,1,1,10118573,WDR1
NM_005078,AP-2alpha,1,1,70390256,TLE3
NM_001729,AP-2alpha,1,1,75719882,BTC
NM_001728,AP-2alpha,1,2,572536,BSG
NM_001159677,AP-2alpha,1,1,86353043,SYNCRIP
NM_001129884,AP-2alpha,1,1,51705221,TEX264
NM_000138,AP-2alpha,0,1,48937985,FBN1
NM_176880,AP-2alpha,1,1,19314238,NR2C2AP
NM_176877,AP-2alpha,1,1,62208148,INADL
NM_182597,AP-2alpha,0,1,112121065,C7orf53
NM_182581,AP-2alpha,1,0,162346644,C1orf111
NM_182580,AP-2alpha,1,1,110036700,CYB561D1
NM_020940,AP-2alpha,1,1,116581502,FAM160B1
NM_001135051,AP-2alpha,1,1,116581502,FAM160B1
NM_182662,AP-2alpha,1,1,171011372,AADAT
NM_025015,AP-2alpha,1,1,118502085,HSPA12A
NM_001101800,AP-2alpha,0,1,137368802,FAM13B
NM_004117,AP-2alpha,1,1,35656719,FKBP5
NM_138423,AP-2alpha,1,1,44580908,CASC4
NM_005670,AP-2alpha,1,1,146056991,EPM2A
NM_002184,AP-2alpha,1,1,55290821,IL6ST
NM_006750,AP-2alpha,1,1,69221049,SNTB2
NM_006749,AP-2alpha,1,1,42397068,SLC20A2
NM_004018,AP-2alpha,1,1,31285024,DMD
NM_004017,AP-2alpha,1,1,31285024,DMD
NM_006251,AP-2alpha,1,1,40798297,PRKAA1
NM_006244,AP-2alpha,1,1,64692142,PPP2R5B
NM_006243,AP-2alpha,1,1,212458878,PPP2R5A
NM_172105,AP-2alpha,1,1,133562494,EYA4
NM_172103,AP-2alpha,1,1,133562494,EYA4
NM_172088,AP-2alpha,1,1,7461608,TNFSF13
NM_172087,AP-2alpha,1,1,7461608,TNFSF13
NM_003574,AP-2alpha,1,1,9913954,VAPA
NM_001609,AP-2alpha,1,1,124768428,ACADSB
NM_001040667,AP-2alpha,0,1,67197287,HSF4
NM_002843,AP-2alpha,0,1,48002109,PTPRJ
NM_005842,AP-2alpha,1,0,80915086,SPRY2
NM_001130100,AP-2alpha,2,1,57836439,KIFC3
NM_001130090,AP-2alpha,1,0,17876126,LRRC48
NM_020319,AP-2alpha,1,1,16685442,ANKMY2
NM_020317,AP-2alpha,1,1,25573985,C1orf63
NM_021103,AP-2alpha,1,1,85132762,TMSB10
NM_020992,AP-2alpha,1,1,97050781,PDLIM1
NM_173575,AP-2alpha,1,0,134121477,STK32C
NM_007173,AP-2alpha,1,1,86511490,PRSS23
NM_001098637,AP-2alpha,2,0,134210701,PWWP2B
NM_138499,AP-2alpha,2,0,134210701,PWWP2B
NM_173541,AP-2alpha,1,1,134258713,C10orf91
NM_001080954,AP-2alpha,1,1,144329541,PLAGL1
NM_145806,AP-2alpha,1,1,135122422,ZNF511
NM_020246,AP-2alpha,1,1,100450357,SLC12A9
NM_182767,AP-2alpha,1,1,85306606,SLC6A15
NM_001113182,AP-2alpha,1,0,32938664,BRD2
NM_005597,AP-2alpha,1,0,3366572,NFIC
NM_000313,AP-2alpha,0,1,93692934,PROS1
NM_005107,AP-2alpha,1,1,38537762,EXOG
NM_007262,AP-2alpha,1,1,8021713,PARK7
NM_153023,AP-2alpha,1,1,24734860,SPATA13
NM_001042463,AP-2alpha,1,0,695615,TMEM80
NM_174940,AP-2alpha,1,0,695615,TMEM80
NM_022772,AP-2alpha,0,1,706119,EPS8L2
NM_006702,AP-2alpha,0,1,7599037,PNPLA6
NM_032467,AP-2alpha,1,1,62627199,ASPH
NM_032466,AP-2alpha,1,1,62627199,ASPH
NM_001025239,AP-2alpha,2,1,842823,TSPAN4
NM_001167672,AP-2alpha,1,1,187871662,LPP
NM_001165,AP-2alpha,1,1,102188193,BIRC3
NM_001160,AP-2alpha,1,1,99039077,APAF1
NM_004350,AP-2alpha,1,0,25256770,RUNX3
NM_015294,AP-2alpha,1,1,57184266,TRIM37
NM_001042476,AP-2alpha,1,1,8962248,CARHSP1
NM_001042480,AP-2alpha,1,1,14048035,GEMIN8
NM_001080450,AP-2alpha,2,1,107435636,BEND3
NM_001080448,AP-2alpha,1,0,96533424,EPHA6
NM_001136140,AP-2alpha,0,1,47799468,CMPK1
NM_018124,AP-2alpha,1,1,74700779,RFWD3
NM_138373,AP-2alpha,0,1,54371136,MYADM
NM_001134438,AP-2alpha,1,1,111578026,PHLDB2
NM_145214,AP-2alpha,1,0,228594517,TRIM11
